"","origin","destination","distance","population_origin","gdp_origin","population_destination","gdp_destination","trade","x_jj","trade_sum_destination"
"69","KWT","AGO",5693.16753350029,2.19000005722046,37718.01171875,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"70","LAO","AGO",10337.5704565735,5.22396993637085,1732.94714355469,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"71","LBN","AGO",5380.2790921607,3.77228307723999,16821.890625,13.8406362533569,9129.1796875,2.50800004444721,6928.93519825389,2200.24448924611
"72","LBR","AGO",3228.08908031635,3.06544089317322,560.899963378906,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"73","LBY","AGO",4687.45938409157,5.30625009536743,34495.01171875,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"74","LKA","AGO",7604.33823172226,19.3589992523193,16331.8740234375,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"75","LTU","AGO",7297.72976004639,3.49952745437622,11418.42578125,13.8406362533569,9129.1796875,0.0618200010955846,6928.93519825389,2200.24448924611
"76","LVA","AGO",7480.25915989342,2.37199997901917,7833.068359375,13.8406362533569,9129.1796875,0.0106223151882505,6928.93519825389,2200.24448924611
"77","MAC","AGO",11443.55859375,0.443536996841431,5876.24658203125,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"78","MAR","AGO",5301.9506840229,28.4657192230225,33334.06640625,13.8406362533569,9129.1796875,6.82301012091855,6928.93519825389,2200.24448924611
"79","MDA","AGO",6509.11257950478,4.14543676376343,1288.42016601562,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"80","MDG","AGO",3785.10390820503,16.1950645446777,3877.5751953125,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"81","MEX","AGO",13000.2736036438,97.9660034179688,581426.4375,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"82","MKD","AGO",5796.15488786812,2.00951409339905,3586.88403320312,13.8406362533569,9129.1796875,0.00339350006014019,6928.93519825389,2200.24448924611
"83","MLT","AGO",5089.84241598587,0.389999985694885,3873.34545898438,13.8406362533569,9129.1796875,0.0361427006405271,6928.93519825389,2200.24448924611
"84","MOZ","AGO",2664.91326334128,17.9105205535889,3777.705078125,13.8406362533569,9129.1796875,0.592350010497728,6928.93519825389,2200.24448924611
"85","MRT","AGO",4436.97406048594,2.64451289176941,1081.16821289062,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"86","MUS","AGO",4828.11875071297,1.18687295913696,4469.3251953125,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"87","MWI","AGO",2315.34801944103,11.5124540328979,1743.50659179688,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"88","MYS","AGO",10111.0149357338,22.997184753418,90319.7421875,13.8406362533569,9129.1796875,2.04236003619505,6928.93519825389,2200.24448924611
"89","NGA","AGO",2209.7616827755,124.772605895996,45983.6015625,13.8406362533569,9129.1796875,4.68898108309892,6928.93519825389,2200.24448924611
"90","NIC","AGO",11323.7250744343,4.92028570175171,3936.32788085938,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"91","NLD","AGO",6942.26142919617,15.9254312515259,386510.5,13.8406362533569,9129.1796875,79.8006014142399,6928.93519825389,2200.24448924611
"92","NOR","AGO",7837.5473213459,4.49100017547607,166906.203125,13.8406362533569,9129.1796875,77.8267613792592,6928.93519825389,2200.24448924611
"93","NZL","AGO",14192.4120220879,3.85780000686646,52674.34375,13.8406362533569,9129.1796875,1.30135502306284,6928.93519825389,2200.24448924611
"94","OMN","AGO",5999.04650258102,2.44199991226196,19867.880859375,13.8406362533569,9129.1796875,2.14251403797,6928.93519825389,2200.24448924611
"95","PAK","AGO",7482.47180926609,138.080001831055,73320.828125,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"96","PAN","AGO",10612.1151248913,2.94994807243347,11620.5,13.8406362533569,9129.1796875,0.0358974006361799,6928.93519825389,2200.24448924611
"97","PER","AGO",9846.796611129,25.9521903991699,53290.390625,13.8406362533569,9129.1796875,0.0310500005502734,6928.93519825389,2200.24448924611
"98","PHL","AGO",12189.998064373,75.7661437988281,75912.546875,13.8406362533569,9129.1796875,0.994220017619737,6928.93519825389,2200.24448924611
"99","PNG","AGO",14498.2766566216,5.29886722564697,3419.95556640625,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"100","POL","AGO",6880.08169404488,38.453800201416,171319.21875,13.8406362533569,9129.1796875,0.885500015692983,6928.93519825389,2200.24448924611
"101","PRT","AGO",5956.99323885193,10.2258033752441,112649.8984375,13.8406362533569,9129.1796875,372.657006604291,6928.93519825389,2200.24448924611
"102","PRY","AGO",7629.71346483173,5.34626722335815,7071.265625,13.8406362533569,9129.1796875,0.146863202602735,6928.93519825389,2200.24448924611
"103","ROM","AGO",6269.02648019409,22.443000793457,37052.63671875,13.8406362533569,9129.1796875,0.0770000013646072,6928.93519825389,2200.24448924611
"104","RUS","AGO",8103.86145495224,146.302993774414,259708.5,13.8406362533569,9129.1796875,28.516200505369,6928.93519825389,2200.24448924611
"105","SAU","AGO",4945.64028908405,20.6607036590576,188441.875,13.8406362533569,9129.1796875,0.217430403853339,6928.93519825389,2200.24448924611
"106","SDN","AGO",3417.58006981697,32.902416229248,12366.140625,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"107","SEN","AGO",4348.78025026846,10.342830657959,4373.30078125,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"108","SGP","AGO",10046.3004167969,4.0177001953125,92716.859375,13.8406362533569,9129.1796875,28.7158005089063,6928.93519825389,2200.24448924611
"109","SLE","AGO",3571.07357539206,4.50898694992065,633.786560058594,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"110","SLV","AGO",11659.5935980125,6.28048181533813,13134.1474609375,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"111","SUR","AGO",7830.8449383646,0.434017986059189,892.164367675781,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"112","SVK","AGO",6525.12283202743,5.38874101638794,20374.76171875,13.8406362533569,9129.1796875,8.79157415580578,6928.93519825389,2200.24448924611
"113","SVN","AGO",6231.90476107216,1.9889999628067,19311.58984375,13.8406362533569,9129.1796875,0.124944002214279,6928.93519825389,2200.24448924611
"114","SWE","AGO",7644.17457640953,8.86900043487549,242004.09375,13.8406362533569,9129.1796875,19.4172003441149,6928.93519825389,2200.24448924611
"115","SYC","AGO",4637.13162432709,0.0811309963464737,614.879760742188,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"116","THA","AGO",9936.60446985702,61.4383125305176,122725.2421875,13.8406362533569,9129.1796875,16.062420284661,6928.93519825389,2200.24448924611
"117","TON","AGO",16490.038075267,0.100189998745918,147.332382202148,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"118","TTO","AGO",8628.0478526432,1.28470003604889,8154.31591796875,13.8406362533569,9129.1796875,0.00550000009747194,6928.93519825389,2200.24448924611
"119","TUN","AGO",5108.71926482849,9.56350040435791,19443.27734375,13.8406362533569,9129.1796875,0.0107327111902069,6928.93519825389,2200.24448924611
"120","TUR","AGO",5816.23995178719,67.4199981689453,199267.3125,13.8406362533569,9129.1796875,5.38867009549893,6928.93519825389,2200.24448924611
"121","TWN","AGO",12198.5601415031,22.1299991607666,321230,13.8406362533569,9129.1796875,1.33052602357981,6928.93519825389,2200.24448924611
"122","TZA","AGO",2596.97367620859,33.8487548828125,9079.2626953125,13.8406362533569,9129.1796875,0.387249006862893,6928.93519825389,2200.24448924611
"123","UKR","AGO",6798.63662233963,49.1758460998535,31261.52734375,13.8406362533569,9129.1796875,6.38000011306745,6928.93519825389,2200.24448924611
"124","URY","AGO",7575.98070991325,3.30084729194641,20670.509765625,13.8406362533569,9129.1796875,0.20781200368288,6928.93519825389,2200.24448924611
"125","USA","AGO",12153.6056145645,282.223999023438,9764800,13.8406362533569,9129.1796875,240.900004269271,6928.93519825389,2200.24448924611
"126","VEN","AGO",9298.37130473556,24.3110008239746,117147.6171875,13.8406362533569,9129.1796875,0.0275000004873597,6928.93519825389,2200.24448924611
"127","VNM","AGO",10600.1441942505,77.6353988647461,31172.517578125,13.8406362533569,9129.1796875,22.2321003940011,6928.93519825389,2200.24448924611
"128","WSM","AGO",17327.3366115036,0.17747500538826,231.646789550781,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"129","YEM","AGO",4339.13144871969,17.9365921020508,9441.4736328125,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"130","ZAF","AGO",2579.67227849712,44,132877.640625,13.8406362533569,9129.1796875,340.176006028657,6928.93519825389,2200.24448924611
"131","ZAR","AGO",1026.16970928502,50.0521011352539,4305.79736328125,13.8406362533569,9129.1796875,0,6928.93519825389,2200.24448924611
"132","ZMB","AGO",1683.33687112851,10.7021141052246,3237.71997070312,13.8406362533569,9129.1796875,0.391978006946701,6928.93519825389,2200.24448924611
"133","ZWE","AGO",2048.66062167323,12.5950841903687,7399.22412109375,13.8406362533569,9129.1796875,4.8737370863732,6928.93519825389,2200.24448924611
"134","ARE","ALB",3723.02786370335,3.24699997901917,70591.421875,3.06177496910095,3686.6494140625,1.2038200213343,2534.12661132129,1152.52280274121
"135","ARG","ALB",11662.5560731144,36.8957138061523,284203.75,3.06177496910095,3686.6494140625,0.160045002836345,2534.12661132129,1152.52280274121
"136","ARM","ALB",2084.60546489077,3.08200001716614,1911.56359863281,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"137","AUS","ALB",15208.4967874176,19.1529998779297,399663.71875,3.06177496910095,3686.6494140625,0.779350013811774,2534.12661132129,1152.52280274121
"138","AUT","ALB",848.838759013796,8.01156044006348,193838.5,3.06177496910095,3686.6494140625,11.8781002105057,2534.12661132129,1152.52280274121
"139","AZE","ALB",2437.05728062458,8.04853439331055,5272.6171875,3.06177496910095,3686.6494140625,1.70346003018901,2534.12661132129,1152.52280274121
"140","BEL","ALB",1609.06823155384,10.2519998550415,231933.484375,3.06177496910095,3686.6494140625,8.1730001448433,2534.12661132129,1152.52280274121
"141","BGD","ALB",6730.71629399319,128.915878295898,47096.83984375,3.06177496910095,3686.6494140625,0.282537205007173,2534.12661132129,1152.52280274121
"142","BGR","ALB",464.864712231278,8.0600004196167,12599.3916015625,3.06177496910095,3686.6494140625,26.3780004674754,2534.12661132129,1152.52280274121
"143","BHR","ALB",3273.00812080994,0.672007977962494,7970.69091796875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"144","BHS","ALB",8766.02612708146,0.301438003778458,5004.00048828125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"145","BIH","ALB",376.458618153703,3.84712600708008,5048.39013671875,3.06177496910095,3686.6494140625,0.0918558316278847,2534.12661132129,1152.52280274121
"146","BLR","ALB",1517.9085828341,10.0050001144409,12736.8564453125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"147","BOL","ALB",10935.63091548,8.31664752960205,8397.8583984375,3.06177496910095,3686.6494140625,0.138600002456293,2534.12661132129,1152.52280274121
"148","BRA","ALB",9388.91509358368,173.857666015625,644475.125,3.06177496910095,3686.6494140625,1.18990002108761,2534.12661132129,1152.52280274121
"149","BRB","ALB",8182.64025179558,0.266088992357254,2544.4736328125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"150","CAF","ALB",4032.17533665256,3.77740502357483,952.835754394531,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"151","CAN","ALB",7842.51814936485,30.7696990966797,714458.25,3.06177496910095,3686.6494140625,1.7150210303939,2534.12661132129,1152.52280274121
"152","CHE","ALB",1169.54052224112,7.18422222137451,246049.734375,3.06177496910095,3686.6494140625,13.4508002383774,2534.12661132129,1152.52280274121
"153","CHL","ALB",12433.1418791122,15.4118299484253,75213.3046875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"154","CHN","ALB",8026.04838912811,1262.64501953125,1198480.25,3.06177496910095,3686.6494140625,15.7520002791596,2534.12661132129,1152.52280274121
"155","CIV","ALB",4602.33765147514,16.7349510192871,10425.29296875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"156","CMR","ALB",4016.08726319389,14.8563432693481,10075.041015625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"157","COG","ALB",5071.77961632416,3.43779706954956,3219.89379882812,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"158","COL","ALB",9975.87370057373,41.6825942993164,83778.6171875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"159","CRI","ALB",10431.9401513748,3.92879700660706,15946.4970703125,3.06177496910095,3686.6494140625,0.00815102214445381,2534.12661132129,1152.52280274121
"160","CYP","ALB",1363.56616320603,0.694000005722046,9147.166015625,3.06177496910095,3686.6494140625,3.47455906157673,2534.12661132129,1152.52280274121
"161","CZE","ALB",1037.8473058279,10.2733001708984,56720.8359375,3.06177496910095,3686.6494140625,16.1586702863667,2534.12661132129,1152.52280274121
"162","DEU","ALB",1383.71176794882,82.2099990844727,1900221.125,3.06177496910095,3686.6494140625,66.5649011796745,2534.12661132129,1152.52280274121
"163","DMA","ALB",8170.64311686611,0.0713260024785995,271.170379638672,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"164","DNK","ALB",1744.19284539223,5.3373441696167,160082.640625,3.06177496910095,3686.6494140625,4.56707908093856,2534.12661132129,1152.52280274121
"165","DZA","ALB",1550.2249174777,30.463134765625,54790.0625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"166","ECU","ALB",10900.3659345821,12.3055438995361,15941.642578125,3.06177496910095,3686.6494140625,3.13828005561713,2534.12661132129,1152.52280274121
"167","EGY","ALB",1599.46559139037,67.2854995727539,99838.5390625,3.06177496910095,3686.6494140625,2.12930003773582,2534.12661132129,1152.52280274121
"168","ESP","ALB",1931.68194633465,40.2631988525391,580673.5,3.06177496910095,3686.6494140625,15.298800271128,2534.12661132129,1152.52280274121
"169","EST","ALB",2039.75796591144,1.3695125579834,5623.40234375,3.06177496910095,3686.6494140625,0.0220000003898878,2534.12661132129,1152.52280274121
"170","ETH","ALB",4007.51031742439,64.2979965209961,7903.38720703125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"171","FIN","ALB",2256.39094830265,5.17619752883911,120562.921875,3.06177496910095,3686.6494140625,8.16981014478677,2534.12661132129,1152.52280274121
"172","FRA","ALB",1499.45144998932,58.8955154418945,1327962.875,3.06177496910095,3686.6494140625,25.5843504534102,2534.12661132129,1152.52280274121
"173","GBR","ALB",2040.18682593832,59.7429809570312,1442844.625,3.06177496910095,3686.6494140625,11.6472402064144,2534.12661132129,1152.52280274121
"174","GEO","ALB",1991.54377909012,4.7200608253479,3057.45361328125,3.06177496910095,3686.6494140625,0.18366600325496,2534.12661132129,1152.52280274121
"175","GHA","ALB",4373.96188258171,19.8669834136963,4972.1220703125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"176","GIN","ALB",4734.16397045011,8.20262813568115,3112.36254882812,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"177","GMB","ALB",4668.83473119202,1.31588399410248,420.894592285156,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"178","GRC","ALB",451.416409686279,10.9174995422363,114600.9765625,3.06177496910095,3686.6494140625,288.868005119368,2534.12661132129,1152.52280274121
"179","GTM","ALB",10583.1624154999,11.1663761138916,19290.56640625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"180","GUY","ALB",8527.4147158802,0.743682980537415,712.667907714844,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"181","HKG","ALB",8745.47500707703,6.66499996185303,168753.9375,3.06177496910095,3686.6494140625,0.668015011838676,2534.12661132129,1152.52280274121
"182","HND","ALB",10316.3631848602,6.42433977127075,5956.09619140625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"183","HRV","ALB",552.664883355498,4.50250005722046,18427.228515625,3.06177496910095,3686.6494140625,12.9219002290041,2534.12661132129,1152.52280274121
"184","HTI","ALB",8843.51949039688,7.93879079818726,3848.61962890625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"185","HUN","ALB",695.806907578826,10.2109708786011,47958.18359375,3.06177496910095,3686.6494140625,11.0292001954614,2534.12661132129,1152.52280274121
"186","IDN","ALB",10248.7466660347,206.264999389648,165020.53125,3.06177496910095,3686.6494140625,2.19752503894491,2534.12661132129,1152.52280274121
"187","IND","ALB",5735.20897966919,1015.92297363281,460195.40625,3.06177496910095,3686.6494140625,2.74860004871116,2534.12661132129,1152.52280274121
"188","IRL","ALB",2401.96840286007,3.80539989471436,96166.390625,3.06177496910095,3686.6494140625,2.85373005057429,2534.12661132129,1152.52280274121
"189","IRN","ALB",2871.6998208128,63.6640014648438,101286.515625,3.06177496910095,3686.6494140625,0.361841706412621,2534.12661132129,1152.52280274121
"190","IRQ","ALB",2361.79456860533,22.6760005950928,25857.10546875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"191","ISL","ALB",3679.85307053871,0.28099998831749,8627.9970703125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"192","ISR","ALB",1682.9712933691,6.28900003433228,115487.2109375,3.06177496910095,3686.6494140625,0.104377001849787,2534.12661132129,1152.52280274121
"193","ITA","ALB",722.952824436569,56.948600769043,1097344.125,3.06177496910095,3686.6494140625,384.575006815504,2534.12661132129,1152.52280274121
"194","JAM","ALB",9258.92156308899,2.5893886089325,8027.2646484375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"195","JOR","ALB",1761.60556912498,4.7975001335144,8460.423828125,3.06177496910095,3686.6494140625,0.0538364209540982,2534.12661132129,1152.52280274121
"196","JPN","ALB",9382.62057604294,126.870002746582,4649615,3.06177496910095,3686.6494140625,4.20988007460821,2534.12661132129,1152.52280274121
"197","KAZ","ALB",4113.14871888371,14.8835887908936,18291.990234375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"198","KEN","ALB",5043.43906537571,30.6893310546875,12705.2734375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"199","KGZ","ALB",4444.96605697746,4.91529989242554,1369.69189453125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"200","KHM","ALB",8714.2452656311,12.7443809509277,3668.39819335938,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"201","KOR","ALB",8665.20186900368,47.0081100463867,511657.53125,3.06177496910095,3686.6494140625,2.28279704045612,2534.12661132129,1152.52280274121
"202","KWT","ALB",2865.91292119865,2.19000005722046,37718.01171875,3.06177496910095,3686.6494140625,0.0208755003699592,2534.12661132129,1152.52280274121
"203","LBN","ALB",1605.5847866008,3.77228307723999,16821.890625,3.06177496910095,3686.6494140625,0.286000005068541,2534.12661132129,1152.52280274121
"204","LBY","ALB",1117.77313348083,5.30625009536743,34495.01171875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"205","LCA","ALB",8236.23713354833,0.15599599480629,685.374084472656,3.06177496910095,3686.6494140625,0.00594815110541415,2534.12661132129,1152.52280274121
"206","LKA","ALB",7000.81707776642,19.3589992523193,16331.8740234375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"207","LTU","ALB",1593.10653922772,3.49952745437622,11418.42578125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"208","LVA","ALB",1774.892059727,2.37199997901917,7833.068359375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"209","MAC","ALB",8700.82421875,0.443536996841431,5876.24658203125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"210","MAR","ALB",2493.35033298073,28.4657192230225,33334.06640625,3.06177496910095,3686.6494140625,0.0487094008632363,2534.12661132129,1152.52280274121
"211","MDA","ALB",976.575998039484,4.14543676376343,1288.42016601562,3.06177496910095,3686.6494140625,0.06215040110144,2534.12661132129,1152.52280274121
"212","MDG","ALB",7295.45925987968,16.1950645446777,3877.5751953125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"213","MEX","ALB",10737.2143130722,97.9660034179688,581426.4375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"214","MKD","ALB",168.164843970948,2.00951409339905,3586.88403320312,3.06177496910095,3686.6494140625,23.7841004215059,2534.12661132129,1152.52280274121
"215","MLI","ALB",4071.51699827003,11.6469173431396,2422.4697265625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"216","MLT","ALB",750.625032117081,0.389999985694885,3873.34545898438,3.06177496910095,3686.6494140625,0.674973011961987,2534.12661132129,1152.52280274121
"217","MNG","ALB",6500.37184235096,2.39800000190735,941.2978515625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"218","MRT","ALB",4175.76676580791,2.64451289176941,1081.16821289062,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"219","MUS","ALB",7862.41129610634,1.18687295913696,4469.3251953125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"220","MYS","ALB",9263.16251403427,22.997184753418,90319.7421875,3.06177496910095,3686.6494140625,0.786243713933945,2534.12661132129,1152.52280274121
"221","NER","ALB",3342.36048268394,11.7823839187622,1798.365234375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"222","NGA","ALB",3946.61980442257,124.772605895996,45983.6015625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"223","NIC","ALB",10418.4001434116,4.92028570175171,3936.32788085938,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"224","NLD","ALB",1652.26801962566,15.9254312515259,386510.5,3.06177496910095,3686.6494140625,11.7817702087985,2534.12661132129,1152.52280274121
"225","NOR","ALB",2271.86304141197,4.49100017547607,166906.203125,3.06177496910095,3686.6494140625,5.21191009236636,2534.12661132129,1152.52280274121
"226","NZL","ALB",17853.9636945061,3.85780000686646,52674.34375,3.06177496910095,3686.6494140625,0.141240002503079,2534.12661132129,1152.52280274121
"227","PAK","ALB",4761.67445098247,138.080001831055,73320.828125,3.06177496910095,3686.6494140625,0.00844826414972158,2534.12661132129,1152.52280274121
"228","PAN","ALB",10191.8284954391,2.94994807243347,11620.5,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"229","PER","ALB",11370.4028533482,25.9521903991699,53290.390625,3.06177496910095,3686.6494140625,0.261361104631886,2534.12661132129,1152.52280274121
"230","PHL","ALB",10011.03542976,75.7661437988281,75912.546875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"231","PNG","ALB",13639.3537041443,5.29886722564697,3419.95556640625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"232","POL","ALB",1191.41005616674,38.453800201416,171319.21875,3.06177496910095,3686.6494140625,0.793267014058413,2534.12661132129,1152.52280274121
"233","PRT","ALB",2481.03100531788,10.2258033752441,112649.8984375,3.06177496910095,3686.6494140625,0.146128002589705,2534.12661132129,1152.52280274121
"234","PRY","ALB",10823.7728400047,5.34626722335815,7071.265625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"235","QAT","ALB",3402.38147111716,0.606338977813721,17759.888671875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"236","ROM","ALB",684.910336275101,22.443000793457,37052.63671875,3.06177496910095,3686.6494140625,11.4510002029366,2534.12661132129,1152.52280274121
"237","RUS","ALB",2777.35493060989,146.302993774414,259708.5,3.06177496910095,3686.6494140625,19.2333003408558,2534.12661132129,1152.52280274121
"238","SAU","ALB",2940.63668647881,20.6607036590576,188441.875,3.06177496910095,3686.6494140625,0.911562016154858,2534.12661132129,1152.52280274121
"239","SDN","ALB",3187.56315183144,32.902416229248,12366.140625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"240","SEN","ALB",4614.38693254004,10.342830657959,4373.30078125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"241","SGP","ALB",9420.04697949219,4.0177001953125,92716.859375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"242","SLE","ALB",4843.6563330575,4.50898694992065,633.786560058594,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"243","SLV","ALB",10539.751169838,6.28048181533813,13134.1474609375,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"244","SUR","ALB",8319.72298931599,0.434017986059189,892.164367675781,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"245","SVK","ALB",841.77408416872,5.38874101638794,20374.76171875,3.06177496910095,3686.6494140625,0.305888005420999,2534.12661132129,1152.52280274121
"246","SVN","ALB",691.610406391048,1.9889999628067,19311.58984375,3.06177496910095,3686.6494140625,13.7987002445429,2534.12661132129,1152.52280274121
"247","SWE","ALB",1995.41210548019,8.86900043487549,242004.09375,3.06177496910095,3686.6494140625,1.0529409186604,2534.12661132129,1152.52280274121
"248","SYR","ALB",1661.80069983277,16.8128242492676,19325.89453125,3.06177496910095,3686.6494140625,2.66510204723139,2534.12661132129,1152.52280274121
"249","THA","ALB",8249.61415318413,61.4383125305176,122725.2421875,3.06177496910095,3686.6494140625,1.917993033991,2534.12661132129,1152.52280274121
"250","TTO","ALB",8523.68920700722,1.28470003604889,8154.31591796875,3.06177496910095,3686.6494140625,0.0163736102901759,2534.12661132129,1152.52280274121
"251","TUN","ALB",1021.80038203468,9.56350040435791,19443.27734375,3.06177496910095,3686.6494140625,0.797793714138636,2534.12661132129,1152.52280274121
"252","TUR","ALB",1048.17041966357,67.4199981689453,199267.3125,3.06177496910095,3686.6494140625,67.4349511950937,2534.12661132129,1152.52280274121
"253","TWN","ALB",9136.4808839447,22.1299991607666,321230,3.06177496910095,3686.6494140625,0.100181001775425,2534.12661132129,1152.52280274121
"254","TZA","ALB",5541.96179861202,33.8487548828125,9079.2626953125,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"255","UKR","ALB",1369.84511648283,49.1758460998535,31261.52734375,3.06177496910095,3686.6494140625,4.84000008577531,2534.12661132129,1152.52280274121
"256","URY","ALB",11430.9515319107,3.30084729194641,20670.509765625,3.06177496910095,3686.6494140625,0.00327800005809328,2534.12661132129,1152.52280274121
"257","USA","ALB",8882.74707418976,282.223999023438,9764800,3.06177496910095,3686.6494140625,21.3400003781911,2534.12661132129,1152.52280274121
"258","VCT","ALB",8313.75530865631,0.115948997437954,335.185180664062,3.06177496910095,3686.6494140625,0.737009913061416,2534.12661132129,1152.52280274121
"259","VEN","ALB",9085.09058125229,24.3110008239746,117147.6171875,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"260","VNM","ALB",8733.4534113327,77.6353988647461,31172.517578125,3.06177496910095,3686.6494140625,0.564300010000621,2534.12661132129,1152.52280274121
"261","WSM","ALB",16786.1782758667,0.17747500538826,231.646789550781,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"262","YEM","ALB",3801.05341079454,17.9365921020508,9441.4736328125,3.06177496910095,3686.6494140625,0.00667951911837558,2534.12661132129,1152.52280274121
"263","YUG","ALB",338.082465976191,8.13723659515381,8602.798828125,3.06177496910095,3686.6494140625,8.61461015266959,2534.12661132129,1152.52280274121
"264","ZAF","ALB",7854.97331758003,44,132877.640625,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
"265","ZMB","ALB",6221.80321804905,10.7021141052246,3237.71997070312,3.06177496910095,3686.6494140625,0,2534.12661132129,1152.52280274121
